mntl_bh_p_me_2_rate_3_11_7_13, mntl_bh_f_me_3_rrmse_3_11_7_13, mntl_bh_p_me_3_rrmse_3_11_7_13, mntl_bh_p_me_1_no_3_11_7_13, area_code, mntl_bh_f_me_2_rate_3_11_7_13, mntl_bh_m_me_2_rate_3_11_7_13, mntl_bh_f_me_1_no_3_11_7_13, mntl_bh_m_me_1_no_3_11_7_13, mntl_bh_m_me_3_rrmse_3_11_7_13
11.3960174831488,3.0,3.0,1591.07076669244,120031395,13.1693791241759,9.36919156100281,966.313062960501,624.757703731942,3.0
12.9071994759616,3.0,3.0,2911.88452589218,124011454,13.2695214951393,12.4709157754944,1533.68257761183,1378.20194828035,3.0
13.6342183488679,3.0,3.0,883.989106875337,206041125,14.2370162993383,13.0624892588194,493.496358900321,390.492747975016,3.0
13.0935180132696,3.0,3.0,3645.8433863,120031397,13.0245032347701,13.3352291656629,1823.917532,1821.9258543,3.0
13.1281895801644,3.0,3.0,472.298493547536,601041026,13.160192228544,13.0891626458584,244.550862194801,227.747631352735,3.0
14.7197256089187,3.0,3.0,1131.6691744657,601051027,14.3201264591994,15.1732477424604,566.811036234327,564.85813823137,3.0
14.7197256089187,3.0,3.0,1236.41394356925,601051028,14.3201264591994,15.1732477424604,619.273798722969,617.140144846283,3.0
13.0134350602975,3.0,3.0,3356.02328784122,121011398,12.8059866138483,13.2143419005282,1733.472228952,1622.55105888922,3.0
13.1553770228675,3.0,3.0,1270.79742671514,206061135,13.6189373434879,12.6618970973141,708.313290578592,562.484136136548,3.0
13.6213973899477,3.0,3.0,609.18956810464,601051029,13.7993043842405,13.4873965730362,315.903776887622,293.285791217018,3.0
13.0134350602975,3.0,3.0,2498.67929425878,121011399,12.8059866138483,13.2143419005282,1290.632035048,1208.04725921078,3.0
11.7606671292436,3.0,3.0,3001.31212272748,121011400,11.7473101521979,11.7512491057601,1536.70384103511,1464.60828169238,3.0
11.7606671292436,3.0,3.0,1151.28185327252,121011401,11.7473101521979,11.7512491057601,589.468596964892,561.813256307623,3.0
12.5501992944279,3.0,3.0,1746.19304461451,122031424,12.667026959979,12.418517708513,891.332501849258,854.86054276525,3.0
12.0984802200583,3.0,3.0,899.296246201555,122031425,12.0647499145901,12.0846980153436,453.701040730991,445.595205470564,3.0
12.5501992944279,3.0,3.0,3046.93414478549,122031426,12.667026959979,12.418517708513,1555.28705295074,1491.64709183475,3.0
11.7938958426679,3.0,3.0,1514.17963731062,122031427,11.5700459873337,11.9979042487671,740.521581914012,773.658055396605,3.0
11.0963981572169,3.0,3.0,2784.02343989592,122031428,10.9458540064334,11.1947021040758,1368.0209060625,1416.00253383342,3.0
11.0647440594922,3.0,3.0,1790.43235702818,123011434,12.870988877528,9.25330867094868,1040.79220670994,749.640150318238,3.0
9.85517896600477,3.0,3.0,1135.1044249,212031306,12.7123574936935,7.08580870782487,715.0790851,420.0253398,3.0
12.7770785062997,3.0,3.0,724.2553765,601051030,14.6107936617837,10.9685318375254,410.0556992,314.1996773,3.0
11.1907415263589,3.0,3.0,2664.9821674,123011435,14.7153729097221,7.62564192769565,1740.467936,924.5142314,3.0
14.2637227396239,3.0,3.0,2767.4985927,123021436,18.4200132062516,9.73195319104866,1852.1903629,915.3082298,3.0
14.3127572122703,3.0,3.0,2308.370720176,123021437,17.9145914640128,10.6088021341438,1458.62800578196,849.742714394042,3.0
13.6213973899477,3.0,3.0,1543.65841729354,601051031,13.7993043842405,13.4873965730362,800.485677659595,743.172739633948,3.0
12.9797177978889,3.0,3.0,2788.9231847,123021438,17.1137855929693,8.68182958275244,1856.7153562,932.2078285,3.0
14.2637227396239,3.0,3.0,0.0,123021439,18.4200132062516,9.73195319104866,0.0,0.0,3.0
13.6213973899477,3.0,3.0,817.003043301817,601051032,13.7993043842405,13.4873965730362,423.668363052784,393.334680249033,3.0
15.2724821939911,3.0,3.0,970.052945336314,604021091,16.5430051404069,14.0036268117526,514.375354728563,455.677590607751,3.0
12.2988767255785,3.0,3.0,2127.12291672076,123021440,15.2557274730162,9.29804572630089,1325.22134689617,801.901569824592,3.0
13.6983352658944,3.0,3.0,2888.7969715,123021442,17.7005778667547,9.53213832313131,1898.3505311,990.4464404,3.0
17.8833810555561,3.0,3.0,1519.22413958154,602011041,20.0002904738379,15.6280830983746,867.378680096802,651.845459484737,3.0
12.2353402977521,3.0,3.0,395.044604047635,604021092,13.5283713148846,10.9181831302925,219.037319609266,176.007284438369,3.0
null,null,null,null,604031093,null,null,null,null,null
12.2988767255785,3.0,3.0,2254.46559811605,123021443,15.2557274730162,9.29804572630089,1404.55726041084,849.90833770521,3.0
14.3127572122703,3.0,3.0,2953.442837524,123021444,17.9145914640128,10.6088021341438,1866.24028741804,1087.20255010596,3.0
12.843009610803,3.0,3.0,708.636654584503,123031445,13.7058075748565,11.9665330645248,374.318839377033,334.317815207469,3.0
11.2631975448827,3.0,3.0,826.608473624994,123031446,14.72014253836,7.97733310691063,523.949389976024,302.65908364897,3.0
12.9071994759616,3.0,3.0,793.773409019386,124011455,13.2695214951393,12.4709157754944,418.078545752628,375.694863266759,3.0
null,null,null,null,124021456,null,null,null,null,null
12.1963822465023,3.0,3.0,1900.59666862556,124031457,16.2155712395777,8.12245512262874,1261.84588867993,638.750779945636,3.0
9.68738123223183,3.0,3.0,2055.1090417,124031460,11.7613614757929,7.56278072769898,1248.5103432,806.5986985,3.0
13.0015259607113,3.0,3.0,820.342129187158,602011046,13.3411322720077,12.6513832579972,429.987432771536,390.354696415622,3.0
13.9100778426571,3.0,3.0,592.038846713508,604031094,15.2649437963618,12.7294623898461,302.756615575749,289.282231137759,3.0
15.0790681632809,3.0,3.0,1781.91769497394,124031464,18.2407260350712,11.7419831817631,1103.79658018504,678.121114788903,3.0
10.1826197085024,3.0,3.0,536.906350097521,124031465,12.3560595960668,8.15008697622476,312.865327670548,224.041022426974,3.0
15.2928912864947,3.0,3.0,2043.89943987586,124041466,17.6075294978536,12.8584506900684,1204.32953494681,839.569904929053,3.0
15.2928912864947,3.0,3.0,2351.06980432414,124041467,17.6075294978536,12.8584506900684,1385.32392975319,965.745874570947,3.0
10.3782904537394,3.0,3.0,665.2033275,124041468,12.8805356072892,8.20636583215179,392.8521768,272.3511507,3.0
10.2319239372895,3.0,3.0,715.471510452594,124051469,12.6058690704861,7.88750889492662,436.303434806686,279.168075645908,3.0
14.2054247942335,3.0,3.0,561.9380533,604031095,15.0747763313403,13.2792064406344,297.6635603,264.274493,3.0
13.9100778426571,3.0,3.0,547.896242586492,604031096,15.2649437963618,12.7294623898461,280.182986324251,267.713256262241,3.0
14.7103317265756,3.0,3.0,706.604435,604031097,19.5643897547454,10.4452295961793,442.81228,263.792155,3.0
14.7103317265756,3.0,3.0,0.0,604031098,19.5643897547454,10.4452295961793,0.0,0.0,3.0
11.9013833344494,3.0,3.0,1245.18573086296,211051282,12.2770162500828,11.4980780186374,631.413280405342,613.77245045762,3.0
13.2654204353822,3.0,3.0,2593.49716192664,125031484,15.1129696986462,11.3533838738976,1488.6650580925,1104.83210383414,3.0
12.4717908729235,3.0,3.0,1988.44174292829,127021509,15.0749466261684,9.73109961294652,1223.83960791756,764.602135010738,3.0
11.3856035238682,3.0,3.0,2233.55805700965,127021510,13.7196101679332,9.07564973994571,1343.82690574733,889.731151262327,3.0
12.0316351066072,3.0,3.0,3812.12133515329,125011474,14.3129825532866,9.79252180302814,2244.34010831319,1567.7812268401,3.0
12.0316351066072,3.0,3.0,1.14417034670778,125011475,14.3129825532866,9.79252180302814,0.673616386807801,0.470553959899983,3.0
12.07832114915,3.0,3.0,1275.51514303484,125041494,12.2056162269328,11.9770488893826,645.870683934346,629.644459100496,3.0
12.1575596239202,3.0,3.0,3056.80734887703,126011495,11.9464376910522,12.3951647775406,1533.54521920933,1523.26212966769,3.0
12.0699461779086,3.0,3.0,3166.5156462,125021476,11.7909096124034,12.340092188061,1579.1648301,1587.3508161,3.0
12.0536380245118,3.0,3.0,2396.3935599388,125021477,13.1825350520893,10.8986106526099,1320.11088648141,1076.28267345739,3.0
12.0536380245118,3.0,3.0,1965.5490082612,125021478,13.1825350520893,10.8986106526099,1082.76982841859,882.779179842608,3.0
12.1575596239202,3.0,3.0,2517.07339642297,126011496,11.9464376910522,12.3951647775406,1262.77041139067,1254.30298503231,3.0
13.2654204353822,3.0,3.0,3515.94765090843,125031485,15.1129696986462,11.3533838738976,2018.15081613645,1497.79683477199,3.0
13.2654204353822,3.0,3.0,0.818137905970549,125031486,15.1129696986462,11.3533838738976,0.469610428420348,0.348527477550201,3.0
13.2654204353822,3.0,3.0,1.22720685895582,125031487,15.1129696986462,11.3533838738976,0.704415642630522,0.522791216325301,3.0
13.0281149765262,3.0,3.0,3243.6083901687,126021497,13.1239296041016,12.9059268552645,1672.96281192074,1570.64557824795,3.0
12.1897391036088,3.0,3.0,1645.12562689935,126021498,11.9592190909446,12.3143584027029,835.827585826535,809.29804107282,3.0
12.0729061643223,3.0,3.0,3206.47335793093,125041488,14.4738952383929,9.8297670173354,1880.97506217592,1325.49829575501,3.0
12.2845953812377,3.0,3.0,2429.1098503,125041489,14.6320395192722,9.87419865530559,1477.2320972,951.8777531,3.0
12.07832114915,3.0,3.0,938.240687405043,125041490,12.2056162269328,11.9770488893826,475.088169496372,463.152517908671,3.0
12.07832114915,3.0,3.0,2127.25311526012,125041491,12.2056162269328,11.9770488893826,1077.15728186928,1050.09583339083,3.0
12.0729061643223,3.0,3.0,2819.68435786907,125041492,14.4738952383929,9.8297670173354,1654.07766362408,1165.60669424499,3.0
12.8627376889692,3.0,3.0,2747.6598846,125041493,13.1001102277993,12.5897234577449,1434.0880242,1313.5718604,3.0
10.9675641902332,3.0,3.0,3294.36381840608,127011507,13.5468893683396,8.41901182732672,2011.84754377567,1282.5162746304,3.0
10.1875221372096,3.0,3.0,1925.0660036,127011508,12.4996931786962,7.86931914881215,1164.5816059,760.4843977,3.0
13.2519331641086,3.0,3.0,2568.78098180387,206061136,14.8818621063826,11.5670084098483,1504.23894149983,1064.54204030404,3.0
14.8354509734939,3.0,3.0,1778.1459331,201011002,16.9767285449946,12.4065599266527,1076.5943832,701.5515499,3.0
12.2440341096674,3.0,3.0,1123.35171785009,208031183,12.731846682094,11.7095672035035,591.095679105269,532.256038744818,3.0
12.4717908729235,3.0,3.0,2070.26254017171,127021512,15.0749466261684,9.73109961294652,1274.19840408244,796.064136089262,3.0
14.1329965504889,3.0,3.0,2876.23585117325,127021513,16.646382317819,11.4672099306643,1723.06006001883,1153.17579115442,3.0
11.3856035238682,3.0,3.0,1157.10171291858,127021514,13.7196101679332,9.07564973994571,696.173716920572,460.927995998004,3.0
14.1329965504889,3.0,3.0,2473.79774662675,127021515,16.646382317819,11.4672099306643,1481.97238138117,991.825365245578,3.0
15.9794641009348,3.0,3.0,1110.9512247,203031051,17.9829280274193,13.9599250408166,646.4708417,464.480383,3.0
12.2690561818171,3.0,3.0,2239.96457567781,127021516,14.6601137931783,9.8172962706618,1355.1201323072,884.844443370612,3.0
11.3856035238682,3.0,3.0,951.198643571769,127021517,13.7196101679332,9.07564973994571,572.291517532101,378.907126039669,3.0
10.4634149374947,3.0,3.0,483.711637352622,127021518,12.8910017020223,8.2621579471456,284.663932772861,199.047704579761,3.0
12.2690561818171,3.0,3.0,2188.88082472744,127021519,14.6601137931783,9.8172962706618,1324.21579565015,864.665029077291,3.0
12.8456141331633,3.0,3.0,533.194169293482,305021113,13.9109889508921,11.7802412624693,288.167036839109,245.027132454373,3.0
11.3131952189002,3.0,3.0,1686.65086448659,127031522,13.7707596066995,8.80147205048952,1022.01767314654,664.633191340045,3.0
10.1691758773796,3.0,3.0,1609.99457645268,127031523,12.42393552975,7.96396196574831,974.221683020002,635.772893432679,3.0
10.1691758773796,3.0,3.0,2010.89865724732,127031524,12.42393552975,7.96396196574831,1216.81221968,794.086437567321,3.0
13.7400421323801,3.0,3.0,4102.8814682,127031525,16.1062473483275,11.3384982245671,2414.6852294,1688.1962388,3.0
11.3131952189002,3.0,3.0,2950.49131901341,127031526,13.7707596066995,8.80147205048952,1787.83548865346,1162.65583035995,3.0
13.6186781002329,3.0,3.0,1184.83707679868,202011025,15.2040641979078,11.8916849450376,682.622129755414,502.21494704327,3.0
11.5009001701352,3.0,3.0,754.1464515,202021026,12.4651672079867,10.5955788506166,395.6404389,358.5060126,3.0
11.8497412660362,3.0,3.0,3138.7735444,206011108,14.4618903070777,9.18242143938904,1955.9181457,1182.8553987,3.0
13.5391596745111,3.0,3.0,3021.5803517,201011003,14.7794080574272,12.2394711143215,1694.0997643,1327.4805874,3.0
12.2397908651956,3.0,3.0,591.116185276384,203011034,14.6685759281249,9.92075749577111,340.139716237915,250.976469038469,3.0
12.2397908651956,3.0,3.0,779.460799252865,203011035,14.6685759281249,9.92075749577111,448.516859595859,330.943939657005,3.0
12.2397908651956,3.0,3.0,713.000982070751,203011036,14.6685759281249,9.92075749577111,410.274591966225,302.726390104526,3.0
16.1198162821617,3.0,3.0,3719.84640000352,201011004,18.6543417770122,13.335580561025,2226.27912397873,1493.56727602479,3.0
12.3742200845396,3.0,3.0,818.419041420966,201011005,13.8794297199245,10.8580267250744,447.446620269625,370.97242115134,3.0
16.1198162821617,3.0,3.0,938.573489296478,201011006,18.6543417770122,13.335580561025,561.723883421273,376.849605875205,3.0
12.3742200845396,3.0,3.0,468.659896465876,201011007,13.8794297199245,10.8580267250744,256.226060387696,212.43383607818,3.0
16.7351744166202,3.0,3.0,1278.0752759,201031016,18.8410241534148,14.5006988690806,735.4543728,542.6209031,3.0
14.9358912620681,3.0,3.0,795.396104489993,201031017,17.3162440849263,12.8733313397013,441.555064620015,353.841039869978,3.0
13.7483392842932,3.0,3.0,968.402705242443,206071141,16.8916451470616,10.4780361021186,609.13232418454,359.270381057903,3.0
16.5468232403107,3.0,3.0,2394.3957359,202011018,19.7622664829056,13.1599942572517,1461.4890469,932.906689,3.0
13.7483392842932,3.0,3.0,1412.02936195756,206071142,16.8916451470616,10.4780361021186,888.17670831546,523.852653642097,3.0
15.7805265852217,3.0,3.0,1609.7268335,202011019,18.7432712116865,12.6371969089076,980.9372234,628.7896101,3.0
11.9111609556359,3.0,3.0,1198.72770600967,203021046,12.4849610177529,11.3132935741972,634.743795071772,563.983910937896,3.0
11.9394017752631,3.0,3.0,1711.5669372,203021047,14.821149427072,8.96508147853201,1081.3001783,630.2667589,3.0
13.6186781002329,3.0,3.0,1855.51236809556,202011020,15.2040641979078,11.8916849450376,1069.01938612452,786.492981971037,3.0
12.4921968889095,3.0,3.0,528.763132856001,203031052,13.5258308669353,11.4161071880236,290.249885558873,238.513247297129,3.0
12.2495883952206,3.0,3.0,1920.10250069787,203031053,13.0647066966457,11.4215186401652,1006.79427886384,913.308221834031,3.0
13.4929487713885,3.0,3.0,858.492139753472,204011054,14.9527576091058,12.197205398094,466.904398707917,391.587741045555,3.0
13.4929487713885,3.0,3.0,837.934512657522,204011055,14.9527576091058,12.197205398094,455.723811171201,382.210701486321,3.0
13.68750017923,3.0,3.0,1663.53298699555,204011056,15.7827062931974,11.6761124164177,942.241540118185,721.291446877369,3.0
12.5495242894709,3.0,3.0,986.211715,204011057,13.3715906218311,11.8601512834867,512.8115375,473.4001775,3.0
13.9771395702428,3.0,3.0,1404.01020993943,202021027,15.3426045714744,12.6350258330294,778.844429352038,625.165780587394,3.0
13.9771395702428,3.0,3.0,1179.84172476057,202021028,15.3426045714744,12.6350258330294,654.491789547962,525.349935212606,3.0
15.4277339345707,3.0,3.0,662.9236297,202021029,17.8740864892047,13.1579103287348,378.4214555,284.5021742,3.0
14.1864462049806,3.0,3.0,1272.1030518,202021030,16.5484343945346,11.7031120565655,750.6070784,521.4959734,3.0
11.9391480433033,3.0,3.0,804.7388371,202021031,13.190560278251,10.7132861771506,442.1741475,362.5646896,3.0
12.7385194113258,3.0,3.0,559.4880526,202031032,14.0122016103847,11.5982007241254,299.1869821,260.3010705,3.0
14.481666461811,3.0,3.0,1056.0071435,202031033,16.7358541044498,12.5917455820569,579.8095438,476.1975997,3.0
14.1846450741181,3.0,3.0,1973.79066726392,203021037,15.9177931263466,12.3326796444487,1140.89092869185,832.899738572074,3.0
17.4383806798693,3.0,3.0,4576.3143075,203021038,20.2325538810861,14.4965651359938,2683.7292802,1892.5850273,3.0
13.4929487713885,3.0,3.0,500.986556215,204011058,14.9527576091058,12.197205398094,272.469386682429,228.517169532571,3.0
15.9832483834042,3.0,3.0,1061.2181479,204011059,18.672841413291,13.3731618583553,621.436,439.7821479,3.0
14.1846450741181,3.0,3.0,1749.10092473608,203021039,15.9177931263466,12.3326796444487,1011.01571280815,738.085211927926,3.0
12.1819345624806,3.0,3.0,494.8740252,204011060,13.8391197597369,10.8368996613829,265.8938557,228.9801695,3.0
13.4929487713885,3.0,3.0,31.1180519740064,204011061,14.9527576091058,12.197205398094,16.9240400384533,14.1940119355532,3.0
13.68750017923,3.0,3.0,472.729094404445,204011062,15.7827062931974,11.6761124164177,267.758435481815,204.970658922631,3.0
15.4808122964786,3.0,3.0,1624.6849483,204021063,17.641176067973,13.1653122688558,951.193257,673.4916913,3.0
12.6992608875132,3.0,3.0,461.907342220472,204021064,14.7290529463321,10.8335024953649,258.343808046046,203.563534174426,3.0
12.4730600924388,3.0,3.0,478.0521931,204021065,13.5586650099742,11.48414783262,256.8521566,221.2000365,3.0
15.175091937867,3.0,3.0,2687.7024048,204021066,17.7259482393096,12.3962628328316,1626.0765309,1061.6258739,3.0
12.6992608875132,3.0,3.0,1248.02495927953,204021067,14.7290529463321,10.8335024953649,698.017743053954,550.007216225574,3.0
13.2700657988242,3.0,3.0,2578.3418775,203021040,14.1421000880358,12.3310506336993,1403.304648,1175.0372295,3.0
14.4371305471411,3.0,3.0,673.6235468,204031071,16.4241339256259,12.5729665126582,376.9299373,296.6936095,3.0
12.8149329565279,3.0,3.0,771.741753450563,204031072,13.5543748384089,12.1969191021111,399.34335480406,372.398398646502,3.0
15.1822899159865,3.0,3.0,2188.26052118586,204031073,18.3240799752824,11.99568124444,1323.59117557298,864.669345612879,3.0
15.1822899159865,3.0,3.0,3142.01378681414,204031074,18.3240799752824,11.99568124444,1900.47833952702,1241.53544728712,3.0
11.2355093138715,3.0,3.0,507.138537,204031075,12.0460727633907,10.4733691982428,263.5406368,243.5979002,3.0
12.5972474588292,3.0,3.0,2461.6974103,203021041,13.4819819111009,11.6571642862937,1341.6567796,1120.0406307,3.0
14.0314433181276,3.0,3.0,1858.2762878,205011076,16.5777028901976,11.5157859647222,1097.5590605,760.7172273,3.0
13.0415972947843,3.0,3.0,800.461113212786,205011077,15.2417844821873,10.8414344053911,469.115302454167,331.345810758619,3.0
13.0415972947843,3.0,3.0,949.146932733283,205011078,15.2417844821873,10.8414344053911,556.253568190833,392.89336454245,3.0
11.9111609556359,3.0,3.0,2392.13158519033,203021042,12.4849610177529,11.3132935741972,1266.66854622823,1125.4630389621,3.0
12.170342174591,3.0,3.0,1869.9215625,203021043,13.7363412614446,10.6846573415683,1037.3075039,832.6140586,3.0
13.0415972947843,3.0,3.0,2243.97497655393,205011079,15.2417844821873,10.8414344053911,1315.095739755,928.879236798931,3.0
14.6763064233867,3.0,3.0,0.0,205021080,16.6705686605083,12.803279755242,0.0,0.0,3.0
15.2231288033987,3.0,3.0,2056.24555840148,205021081,17.4816006940823,12.8612749676668,1205.96031386549,850.285244535994,3.0
14.6763064233867,3.0,3.0,1127.99095542805,205021082,16.6705686605083,12.803279755242,631.930716403705,496.060239024342,3.0
15.2231288033987,3.0,3.0,0.0,205021083,17.4816006940823,12.8612749676668,0.0,0.0,3.0
12.0980280497382,3.0,3.0,1234.7792701,203021044,13.130941334817,11.0355071928607,671.4400526,563.3392175,3.0
15.8100587942858,3.0,3.0,2368.0933607,203021045,18.9647398290982,12.5258503569484,1448.5329121,919.5604486,3.0
15.2231288033987,3.0,3.0,1469.27922319852,205021084,17.4816006940823,12.8612749676668,861.712467134514,607.566756064006,3.0
14.0191603611443,3.0,3.0,1699.1321051,203031048,16.202367691763,11.7199363009101,1009.9165022,689.2156029,3.0
12.2495883952206,3.0,3.0,627.738090702129,203031049,13.0647066966457,11.4215186401652,329.150718836161,298.587371865969,3.0
12.4921968889095,3.0,3.0,2383.589407344,203031050,13.5258308669353,11.4161071880236,1308.40542714113,1075.18398020287,3.0
12.3615756917789,3.0,3.0,539.655210722911,204031068,13.258091057486,11.5628553944475,289.549150647651,250.10606007526,3.0
12.8149329565279,3.0,3.0,1018.06192074944,204031069,13.5543748384089,12.1969191021111,526.80350779594,491.258412953498,3.0
12.3615756917789,3.0,3.0,369.789811377089,204031070,13.258091057486,11.5628553944475,198.408768552349,171.38104282474,3.0
12.1417299890695,3.0,3.0,1695.50067709105,206011107,13.9004057046573,10.3857459439507,984.122595291072,711.378081799974,3.0
10.8476091904633,3.0,3.0,2065.89991110935,211031265,11.5915340703242,10.0422414539777,1104.95382071186,960.94609039749,3.0
12.1417299890695,3.0,3.0,1229.32825940895,206011109,13.9004057046573,10.3857459439507,713.541276308928,515.786983100027,3.0
12.0961187481601,3.0,3.0,2242.9171112,206021112,14.2929284994766,9.80567014798907,1361.578808,881.3383032,3.0
11.6019245158867,3.0,3.0,1021.80158251427,206021110,13.5954247049435,9.39862171543244,626.778765252201,395.022817262065,3.0
10.8476091904633,3.0,3.0,1068.67173309065,211031268,11.5915340703242,10.0422414539777,571.582828488139,497.08890460251,3.0
11.6019245158867,3.0,3.0,2854.19506028573,206021111,13.5954247049435,9.39862171543244,1750.7791006478,1103.41595963794,3.0
12.002485012011,3.0,3.0,1954.09583696146,208011170,12.8810234069095,11.0939941067195,1078.76651764011,875.329319321345,3.0
14.5084064943956,3.0,3.0,1844.28650685931,206041126,15.5392163677397,13.7592420952048,977.470655359336,866.815851499971,3.0
12.1839573792921,3.0,3.0,1275.26618127993,206041121,14.3529186360071,9.8228967053519,783.679209465598,491.586971814332,3.0
11.7548837746627,3.0,3.0,1682.3951736,206031113,14.0810243001073,9.34652613645589,1026.0919225,656.3032511,3.0
14.5084064943956,3.0,3.0,0.0,206041127,15.5392163677397,13.7592420952048,0.0,0.0,3.0
11.6998331676985,3.0,3.0,3072.13123530266,206031114,13.1767447320386,10.1627868844063,1774.29160698845,1297.83962831421,3.0
11.6998331676985,3.0,3.0,1678.74193299734,206031116,13.1767447320386,10.1627868844063,969.547683311553,709.194249685791,3.0
16.5210741529394,3.0,3.0,2392.434584,206041117,19.122394207452,13.4068686135748,1508.0504634,884.3841206,3.0
17.0454354705446,3.0,3.0,3694.2270574,206041122,17.8788373294306,16.3562623203451,2010.860521,1683.3665364,3.0
12.33562496888,3.0,3.0,1295.0900081,208011171,13.0849445406079,11.4716758799091,707.0458851,588.044123,3.0
13.2717642602838,3.0,3.0,2065.115114,206051128,13.3492807702908,13.2827447615196,1072.830589,992.284525,3.0
13.936369686315,3.0,3.0,2206.2525324,206041123,17.0730785937569,10.8242963262851,1369.1711195,837.0814129,3.0
15.5023409442142,3.0,3.0,655.9592512,206041124,15.97026731492,15.0109541152999,361.3829863,294.5762649,3.0
13.7120275333774,3.0,3.0,2262.4469685,206051129,13.8562494368242,13.5464811509632,1202.3765615,1060.070407,3.0
11.8089874239299,3.0,3.0,0.936529475277185,206051131,14.2654458255197,9.0467362354578,0.597736458838923,0.338793016438262,3.0
12.5402933285739,3.0,3.0,1337.698107,206051132,14.7617920777611,10.1125737309342,829.4667987,508.2313083,3.0
12.7795642102151,3.0,3.0,3136.88227203403,206051133,14.6896689802473,10.8929909121894,1833.25833607426,1303.62393595977,3.0
12.7795642102151,3.0,3.0,2185.24539296597,206051134,14.6896689802473,10.8929909121894,1277.10222622574,908.143166740226,3.0
13.2519331641086,3.0,3.0,2154.06814229613,206061137,14.8818621063826,11.5670084098483,1261.38943150017,892.678710795959,3.0
13.1553770228675,3.0,3.0,1866.95967118486,206061138,13.6189373434879,12.6618970973141,1040.60042952141,826.359241663452,3.0
12.4915185895161,3.0,3.0,1572.65701249108,206071143,14.7200644941193,9.8035671765581,1005.1033127121,567.553699778977,3.0
12.1861995419201,3.0,3.0,3519.7043386,206071144,14.340736473475,9.93526147722884,2159.1622062,1360.5421324,3.0
11.4859637008653,3.0,3.0,1005.22911298647,206071145,13.6497335721371,9.22856776726283,616.726667377348,388.502445609125,3.0
11.4859637008653,3.0,3.0,606.424791913527,206071139,13.6497335721371,9.22856776726283,372.052834622652,234.371957290875,3.0
12.4915185895161,3.0,3.0,1137.17097320892,206071140,14.7200644941193,9.8035671765581,726.7791407879,410.391832421023,3.0
11.7853478879172,3.0,3.0,1966.25387913633,207011147,12.1584955734345,11.3460292785848,1046.71610030019,919.53777883614,3.0
11.6462029507168,3.0,3.0,2443.80713945761,207011149,12.2039464806325,11.0854528958816,1317.60888674438,1126.19825271323,3.0
10.9325672764048,3.0,3.0,855.8917626,207011146,13.4103069200227,8.59432573509918,508.5748155,347.3169471,3.0
13.1180406063652,3.0,3.0,1893.50822065865,207011152,13.3441661838485,12.9573997718619,1000.87286924734,892.635351411302,3.0
12.5805903683975,3.0,3.0,3112.36194093165,207011153,12.9880562162316,12.1622324415881,1666.32063846532,1446.04130246633,3.0
11.7853478879172,3.0,3.0,2515.91178696367,207011148,12.1584955734345,11.3460292785848,1339.32113359981,1176.59065336386,3.0
11.6462029507168,3.0,3.0,1941.23379044239,207011155,12.2039464806325,11.0854528958816,1046.64024105562,894.593549386767,3.0
10.1415465936144,3.0,3.0,1427.62784313851,207021160,12.250793215048,7.92580865346835,887.471117954731,540.156725183779,3.0
11.3937370651487,3.0,3.0,1921.6585907,207011150,11.9162553626048,10.8306605172818,1021.5830942,900.0754965,3.0
13.1180406063652,3.0,3.0,2888.67430804135,207011151,13.3441661838485,12.9573997718619,1526.89896535266,1361.7753426887,3.0
11.9008471483857,3.0,3.0,1408.56536344991,207021156,12.9063535627719,10.8593177753495,800.876088920738,607.689274529168,3.0
11.9008471483857,3.0,3.0,2379.44897935009,207021157,12.9063535627719,10.8593177753495,1352.89695587926,1026.55202347083,3.0
12.1394296902202,3.0,3.0,3551.2811703,207021158,12.6690222701604,11.5694718816829,1924.3551541,1626.9260162,3.0
10.1415465936144,3.0,3.0,1789.33843346149,207021159,12.250793215048,7.92580865346835,1112.32502754527,677.013405916221,3.0
12.2823817434707,3.0,3.0,2509.13944208251,207031161,13.0432177009577,11.4512557753825,1375.19024947698,1133.94919260553,3.0
12.5805903683975,3.0,3.0,832.092016768347,207011154,12.9880562162316,12.1622324415881,445.491921234677,386.60009553367,3.0
12.2823817434707,3.0,3.0,1339.88704441749,207031162,13.0432177009577,11.4512557753825,734.355200823018,605.531843594468,3.0
13.2405103940635,3.0,3.0,2411.06798669668,207031163,13.6326321950462,12.8435429523952,1284.58266981791,1126.48531687877,3.0
